timestamp,corriente_ac_r,corriente_ac_s,corriente_ac_t,voltaje_ac_rs,voltaje_ac_st,voltaje_ac_tr,temp_sala_s01,temp_sala_s02
2025-12-19 14:20:00,58.60999999999999,60.35333333333333,65.06333333333333,216.88,216.28,221.33,25.5,23.166666666666668
2025-12-19 14:30:00,71.68333333333334,72.69,75.13666666666667,214.92666666666665,213.70666666666668,219.14000000000001,25.166666666666668,22.666666666666668
2025-12-19 14:40:00,58.76,60.465,66.7325,216.035,215.49,220.0275,25.5,22.875
2025-12-19 14:50:00,67.06,68.61,70.94,214.81000000000003,214.35,219.61333333333334,24.666666666666668,21.833333333333332
2025-12-19 15:00:00,58.16,59.91,64.81666666666666,217.05666666666664,216.39666666666668,221.62333333333333,25.5,23.166666666666668
2025-12-19 15:10:00,64.985,66.32249999999999,69.545,216.125,215.535,220.8275,24.875,22.0
2025-12-19 15:20:00,58.71333333333333,60.20333333333334,64.81666666666666,216.82000000000002,216.28,221.5666666666667,25.833333333333332,23.333333333333332
2025-12-19 15:30:00,70.04333333333334,71.64333333333333,75.58333333333333,217.17666666666665,216.51666666666665,222.04,25.166666666666668,22.833333333333332
2025-12-19 15:40:00,57.94,59.76,68.3575,217.28,216.8075,222.025,25.25,23.875
2025-12-19 15:50:00,66.36333333333333,67.66666666666667,74.10000000000001,217.17666666666665,216.51333333333332,221.74666666666667,24.5,23.166666666666668
2025-12-19 16:00:00,58.76,60.303333333333335,66.84333333333333,215.8166666666667,215.17,220.5,25.333333333333332,23.666666666666668
2025-12-19 16:10:00,64.015,65.5,73.9875,215.195,214.655,220.02749999999997,24.875,22.5
2025-12-19 16:20:00,58.31,59.35999999999999,69.31,216.04999999999998,215.40333333333334,220.62,26.0,23.666666666666668
2025-12-19 16:30:00,66.41333333333334,66.82000000000001,73.16333333333334,216.88333333333333,216.16666666666666,221.45000000000002,25.166666666666668,22.5
2025-12-19 16:40:00,57.9375,58.8975,68.545,217.015,216.5,221.76,26.0,23.625
